FID,Slope,Elevat,ShrubCov,x_utm,y_utm
940,4.9037900,771,0.1172000,256534.200000000011642,3894654.600000000093132
941,6.7296901,773,0.0484000,256564.200000000011642,3894654.600000000093132
942,7.0541301,777,0.0572000,256594.200000000011642,3894654.600000000093132
943,6.4666300,778,0.0956000,256624.200000000011642,3894654.600000000093132
944,6.7958598,780,0.1388000,256654.200000000011642,3894654.600000000093132
945,7.7469702,782,0.0568000,256684.200000000011642,3894654.600000000093132
946,9.0399399,785,0.1512000,256714.200000000011642,3894654.600000000093132
947,9.7873201,788,0.2336000,256744.200000000011642,3894654.600000000093132
948,9.4215803,793,0.3620000,256774.200000000011642,3894654.600000000093132
949,7.8962202,798,0.2292000,256804.200000000011642,3894654.600000000093132
950,7.1796498,802,0.0404000,256834.200000000011642,3894654.600000000093132
951,8.0769997,803,0.0352000,256864.200000000011642,3894654.600000000093132
952,10.6068001,801,0.0320000,256894.200000000011642,3894654.600000000093132
953,11.3480997,796,0.0608000,256924.200000000011642,3894654.600000000093132
954,6.5269899,792,0.1320000,256954.200000000011642,3894654.600000000093132
955,10.9049997,798,0.1440000,256984.200000000011642,3894654.600000000093132
956,11.0825996,804,0.0732000,257014.200000000011642,3894654.600000000093132
957,12.0882998,809,0.1012000,257044.200000000011642,3894654.600000000093132
958,15.5101004,813,0.1072000,257074.200000000011642,3894654.600000000093132
959,15.4800997,821,0.0652000,257104.200000000011642,3894654.600000000093132
960,10.6068001,825,0.0968000,257134.200000000011642,3894654.600000000093132
961,7.6603198,827,0.0768000,257164.200000000011642,3894654.600000000093132
962,16.1884003,823,0.0288000,257194.200000000011642,3894654.600000000093132
963,13.1237001,769,0.0264000,255364.200000000011642,3894624.600000000093132
964,9.3336296,774,0.0172000,255394.200000000011642,3894624.600000000093132
965,5.9610200,777,0.0404000,255424.200000000011642,3894624.600000000093132
966,1.6876000,779,0.2164000,255454.200000000011642,3894624.600000000093132
967,3.1818099,778,0.1424000,255484.200000000011642,3894624.600000000093132
968,5.8755698,775,0.1316000,255514.200000000011642,3894624.600000000093132
969,7.1796498,772,0.0568000,255544.200000000011642,3894624.600000000093132
970,7.0857301,769,0.1324000,255574.200000000011642,3894624.600000000093132
971,5.3859801,766,0.1600000,255604.200000000011642,3894624.600000000093132
972,3.4389100,765,0.1136000,255634.200000000011642,3894624.600000000093132
973,8.6913004,765,0.0808000,255664.200000000011642,3894624.600000000093132
974,10.8900995,756,0.1140000,255694.200000000011642,3894624.600000000093132
975,4.1687398,753,0.1852000,255724.200000000011642,3894624.600000000093132
976,3.7086201,754,0.2312000,255754.200000000011642,3894624.600000000093132
977,3.1996000,756,0.3768000,255784.200000000011642,3894624.600000000093132
978,2.1343000,757,0.2064000,255814.200000000011642,3894624.600000000093132
979,1.5095299,758,0.0792000,255844.200000000011642,3894624.600000000093132
980,2.4331400,757,0.0648000,255874.200000000011642,3894624.600000000093132
981,2.8821800,757,0.1448000,255904.200000000011642,3894624.600000000093132
982,3.3890700,758,0.1484000,255934.200000000011642,3894624.600000000093132
983,3.7692399,760,0.1360000,255964.200000000011642,3894624.600000000093132
984,3.3890700,762,0.0824000,255994.200000000011642,3894624.600000000093132
985,2.9018199,762,0.0340000,256024.200000000011642,3894624.600000000093132
986,3.1996000,762,0.1020000,256054.200000000011642,3894624.600000000093132
987,4.4318199,761,0.0960000,256084.200000000011642,3894624.600000000093132
988,3.0357201,759,0.1120000,256114.200000000011642,3894624.600000000093132
989,1.6876000,759,0.2184000,256144.200000000011642,3894624.600000000093132
990,1.6876000,758,0.0868000,256174.200000000011642,3894624.600000000093132
991,1.8175200,757,0.0904000,256204.200000000011642,3894624.600000000093132
992,1.2171201,756,0.0320000,256234.200000000011642,3894624.600000000093132
993,0.4774540,756,0.0516000,256264.200000000011642,3894624.600000000093132
994,2.8624101,757,0.1496000,256294.200000000011642,3894624.600000000093132
995,4.3933802,759,0.1464000,256324.200000000011642,3894624.600000000093132
996,4.1002898,762,0.1216000,256354.200000000011642,3894624.600000000093132
997,6.1829300,762,0.1088000,256384.200000000011642,3894624.600000000093132
998,8.4852400,764,0.0392000,256414.200000000011642,3894624.600000000093132
999,7.2492499,767,0.0888000,256444.200000000011642,3894624.600000000093132
1000,4.6919699,768,0.1616000,256474.200000000011642,3894624.600000000093132
1001,3.3214300,769,0.0772000,256504.200000000011642,3894624.600000000093132
1002,3.7692399,769,0.0508000,256534.200000000011642,3894624.600000000093132
1003,5.7302599,771,0.0680000,256564.200000000011642,3894624.600000000093132
1004,6.4231501,773,0.0976000,256594.200000000011642,3894624.600000000093132
1005,5.4276400,776,0.0688000,256624.200000000011642,3894624.600000000093132
1006,4.7279401,778,0.1092000,256654.200000000011642,3894624.600000000093132
1007,5.7596202,780,0.1568000,256684.200000000011642,3894624.600000000093132
1008,7.5431499,783,0.2304000,256714.200000000011642,3894624.600000000093132
1009,9.3747797,787,0.3196000,256744.200000000011642,3894624.600000000093132
1010,8.1112804,793,0.3216000,256774.200000000011642,3894624.600000000093132
1011,6.7958598,796,0.0860000,256804.200000000011642,3894624.600000000093132
1012,9.3041201,797,0.0376000,256834.200000000011642,3894624.600000000093132
1013,11.4617996,797,0.0208000,256864.200000000011642,3894624.600000000093132
1014,11.8048000,795,0.0676000,256894.200000000011642,3894624.600000000093132
1015,10.2194004,792,0.0656000,256924.200000000011642,3894624.600000000093132
1016,7.3333902,789,0.1272000,256954.200000000011642,3894624.600000000093132
1017,12.1061001,796,0.0660000,256984.200000000011642,3894624.600000000093132
1018,10.8049002,800,0.0272000,257014.200000000011642,3894624.600000000093132
1019,10.4828997,804,0.1240000,257044.200000000011642,3894624.600000000093132
1020,11.9947004,808,0.1232000,257074.200000000011642,3894624.600000000093132
1021,12.9136000,814,0.0988000,257104.200000000011642,3894624.600000000093132
1022,8.0632496,821,0.1212000,257134.200000000011642,3894624.600000000093132
1023,6.2010498,823,0.0728000,257164.200000000011642,3894624.600000000093132
1024,15.0424004,819,0.0572000,257194.200000000011642,3894624.600000000093132
1025,17.8789997,810,0.0632000,257224.200000000011642,3894624.600000000093132
1026,16.8381004,758,0.0572000,255334.200000000011642,3894594.600000000093132
1027,15.1968002,763,0.1016000,255364.200000000011642,3894594.600000000093132
1028,14.5495005,769,0.0408000,255394.200000000011642,3894594.600000000093132
1029,11.3290005,774,0.0216000,255424.200000000011642,3894594.600000000093132
1030,5.7596202,777,0.0332000,255454.200000000011642,3894594.600000000093132
1031,3.3890700,777,0.1336000,255484.200000000011642,3894594.600000000093132
1032,7.0857301,774,0.2208000,255514.200000000011642,3894594.600000000093132
1033,7.5061402,769,0.1668000,255544.200000000011642,3894594.600000000093132
1034,5.9610200,766,0.1424000,255574.200000000011642,3894594.600000000093132
1035,4.7279401,764,0.2036000,255604.200000000011642,3894594.600000000093132
1036,5.2266998,763,0.1444000,255634.200000000011642,3894594.600000000093132
1037,9.8986301,762,0.0452000,255664.200000000011642,3894594.600000000093132
1038,10.4777002,754,0.1324000,255694.200000000011642,3894594.600000000093132
1039,3.4389100,751,0.3716000,255724.200000000011642,3894594.600000000093132
1040,4.3933802,752,0.2804000,255754.200000000011642,3894594.600000000093132
1041,4.3933802,755,0.0900000,255784.200000000011642,3894594.600000000093132
1042,3.3890700,756,0.0576000,255814.200000000011642,3894594.600000000093132
1043,1.9678600,757,0.0748000,255844.200000000011642,3894594.600000000093132
1044,1.3917600,756,0.0584000,255874.200000000011642,3894594.600000000093132
1045,1.6876000,756,0.1684000,255904.200000000011642,3894594.600000000093132
1046,3.0543699,758,0.1048000,255934.200000000011642,3894594.600000000093132
1047,3.7238700,759,0.0824000,255964.200000000011642,3894594.600000000093132
1048,3.8436699,760,0.0612000,255994.200000000011642,3894594.600000000093132
1049,3.0169599,761,0.1248000,256024.200000000011642,3894594.600000000093132
1050,2.7818899,761,0.0596000,256054.200000000011642,3894594.600000000093132
1051,4.4318199,759,0.0916000,256084.200000000011642,3894594.600000000093132
1052,3.4389100,757,0.2260000,256114.200000000011642,3894594.600000000093132
1053,2.4331400,757,0.2096000,256144.200000000011642,3894594.600000000093132
1054,1.2171201,758,0.0964000,256174.200000000011642,3894594.600000000093132
1055,0.9548410,757,0.1368000,256204.200000000011642,3894594.600000000093132
1056,1.0675200,757,0.0632000,256234.200000000011642,3894594.600000000093132
1057,0.3376150,756,0.0448000,256264.200000000011642,3894594.600000000093132
1058,2.7818899,757,0.1016000,256294.200000000011642,3894594.600000000093132
1059,3.7086201,759,0.1344000,256324.200000000011642,3894594.600000000093132
1060,4.0586600,759,0.1564000,256354.200000000011642,3894594.600000000093132
1061,4.9723601,758,0.0960000,256384.200000000011642,3894594.600000000093132
1062,6.7296901,760,0.0976000,256414.200000000011642,3894594.600000000093132
1063,7.0620399,763,0.1864000,256444.200000000011642,3894594.600000000093132
1064,5.8082199,766,0.1188000,256474.200000000011642,3894594.600000000093132
1065,4.2626901,767,0.0648000,256504.200000000011642,3894594.600000000093132
1066,3.8436699,768,0.1192000,256534.200000000011642,3894594.600000000093132
1067,5.0956202,769,0.0016000,256564.200000000011642,3894594.600000000093132
1068,6.1829300,772,0.0992000,256594.200000000011642,3894594.600000000093132
1069,5.1287098,775,0.1136000,256624.200000000011642,3894594.600000000093132
1070,3.7238700,777,0.1256000,256654.200000000011642,3894594.600000000093132
1071,5.0511498,778,0.1824000,256684.200000000011642,3894594.600000000093132
1072,8.7924099,781,0.1120000,256714.200000000011642,3894594.600000000093132
1073,10.3572998,787,0.1168000,256744.200000000011642,3894594.600000000093132
1074,8.1112804,792,0.0848000,256774.200000000011642,3894594.600000000093132
1075,9.2566795,792,0.0752000,256804.200000000011642,3894594.600000000093132
1076,11.1412001,792,0.0368000,256834.200000000011642,3894594.600000000093132
1077,11.7270002,790,0.0116000,256864.200000000011642,3894594.600000000093132
1078,10.7595997,789,0.0728000,256894.200000000011642,3894594.600000000093132
1079,8.8425102,787,0.0292000,256924.200000000011642,3894594.600000000093132
1080,8.1112804,786,0.1396000,256954.200000000011642,3894594.600000000093132
1081,11.9947004,792,0.1284000,256984.200000000011642,3894594.600000000093132
1082,10.1765003,797,0.1904000,257014.200000000011642,3894594.600000000093132
1083,10.6835003,802,0.2668000,257044.200000000011642,3894594.600000000093132
1084,13.3344002,808,0.2564000,257074.200000000011642,3894594.600000000093132
1085,13.3423996,816,0.2920000,257104.200000000011642,3894594.600000000093132
1086,5.7498498,822,0.2356000,257134.200000000011642,3894594.600000000093132
1087,7.9523101,822,0.0388000,257164.200000000011642,3894594.600000000093132
1088,16.3448009,814,0.0440000,257194.200000000011642,3894594.600000000093132
1089,15.4299002,805,0.0340000,257224.200000000011642,3894594.600000000093132
1090,14.3731003,799,0.0360000,257254.200000000011642,3894594.600000000093132
1091,11.9766998,747,0.1240000,255304.200000000011642,3894564.600000000093132
1092,12.6381998,752,0.1848000,255334.200000000011642,3894564.600000000093132
1093,14.2515001,756,0.1780000,255364.200000000011642,3894564.600000000093132
1094,15.4933996,762,0.0812000,255394.200000000011642,3894564.600000000093132
1095,14.1406002,768,0.0488000,255424.200000000011642,3894564.600000000093132
1096,8.2938099,775,0.0340000,255454.200000000011642,3894564.600000000093132
1097,1.7210100,776,0.1372000,255484.200000000011642,3894564.600000000093132
1098,6.4231501,774,0.1872000,255514.200000000011642,3894564.600000000093132
1099,7.2646298,769,0.4572000,255544.200000000011642,3894564.600000000093132
1100,5.5709600,766,0.4404000,255574.200000000011642,3894564.600000000093132
1101,4.6799102,763,0.3524000,255604.200000000011642,3894564.600000000093132
1102,6.1738501,761,0.3104000,255634.200000000011642,3894564.600000000093132
1103,9.2089901,757,0.0844000,255664.200000000011642,3894564.600000000093132
1104,7.6675801,753,0.1116000,255694.200000000011642,3894564.600000000093132
1105,2.3859401,750,0.1092000,255724.200000000011642,3894564.600000000093132
1106,3.3890700,751,0.0780000,255754.200000000011642,3894564.600000000093132
1107,4.3933802,753,0.0672000,255784.200000000011642,3894564.600000000093132
1108,4.4318199,754,0.2608000,255814.200000000011642,3894564.600000000093132
1109,3.0543699,756,0.1936000,255844.200000000011642,3894564.600000000093132
1110,1.2171201,756,0.1172000,255874.200000000011642,3894564.600000000093132
1111,2.1607900,756,0.1116000,255904.200000000011642,3894564.600000000093132
1112,4.2226901,756,0.1160000,255934.200000000011642,3894564.600000000093132
1113,4.9037900,757,0.0612000,255964.200000000011642,3894564.600000000093132
1114,4.0586600,758,0.1292000,255994.200000000011642,3894564.600000000093132
1115,2.6989501,759,0.1472000,256024.200000000011642,3894564.600000000093132
1116,2.0248699,760,0.0592000,256054.200000000011642,3894564.600000000093132
1117,4.6919699,758,0.1712000,256084.200000000011642,3894564.600000000093132
1118,3.0543699,756,0.2500000,256114.200000000011642,3894564.600000000093132
1119,2.3859401,756,0.0888000,256144.200000000011642,3894564.600000000093132
1120,1.3502200,757,0.0688000,256174.200000000011642,3894564.600000000093132
1121,0.6752060,757,0.1000000,256204.200000000011642,3894564.600000000093132
1122,1.7210100,757,0.0884000,256234.200000000011642,3894564.600000000093132
1123,2.7199199,756,0.1020000,256264.200000000011642,3894564.600000000093132
1124,3.6313901,755,0.1228000,256294.200000000011642,3894564.600000000093132
1125,4.1687398,757,0.1908000,256324.200000000011642,3894564.600000000093132
1126,2.6350300,757,0.1364000,256354.200000000011642,3894564.600000000093132
1127,2.3619900,757,0.1260000,256384.200000000011642,3894564.600000000093132
1128,4.1687398,759,0.1484000,256414.200000000011642,3894564.600000000093132
1129,5.3859801,761,0.0900000,256444.200000000011642,3894564.600000000093132
1130,6.1373801,763,0.1124000,256474.200000000011642,3894564.600000000093132
1131,5.4792700,765,0.0788000,256504.200000000011642,3894564.600000000093132
1132,4.0586600,766,0.0840000,256534.200000000011642,3894564.600000000093132
1133,5.0062799,767,0.1144000,256564.200000000011642,3894564.600000000093132
1134,6.3175502,771,0.1220000,256594.200000000011642,3894564.600000000093132
1135,5.1506500,774,0.1364000,256624.200000000011642,3894564.600000000093132
1136,4.1002898,776,0.1312000,256654.200000000011642,3894564.600000000093132
1137,4.3933802,776,0.0552000,256684.200000000011642,3894564.600000000093132
1138,8.2199602,778,0.0916000,256714.200000000011642,3894564.600000000093132
1139,10.3731003,784,0.0604000,256744.200000000011642,3894564.600000000093132
1140,11.2763996,786,0.0636000,256774.200000000011642,3894564.600000000093132
1141,11.9990997,786,0.0768000,256804.200000000011642,3894564.600000000093132
1142,11.1412001,785,0.0796000,256834.200000000011642,3894564.600000000093132
1143,9.5086603,784,0.0684000,256864.200000000011642,3894564.600000000093132
1144,7.6530499,784,0.1856000,256894.200000000011642,3894564.600000000093132
1145,5.0062799,783,0.0340000,256924.200000000011642,3894564.600000000093132
1146,7.0620399,783,0.1808000,256954.200000000011642,3894564.600000000093132
1147,11.3957005,790,0.1896000,256984.200000000011642,3894564.600000000093132
1148,11.1021996,796,0.1260000,257014.200000000011642,3894564.600000000093132
1149,13.1662998,802,0.1264000,257044.200000000011642,3894564.600000000093132
1150,15.2918997,811,0.3492000,257074.200000000011642,3894564.600000000093132
1151,12.6254997,820,0.2216000,257104.200000000011642,3894564.600000000093132
1152,2.5695000,824,0.0792000,257134.200000000011642,3894564.600000000093132
1153,11.5976000,821,0.0132000,257164.200000000011642,3894564.600000000093132
1154,16.1686993,810,0.0888000,257194.200000000011642,3894564.600000000093132
1155,13.7097998,803,0.1280000,257224.200000000011642,3894564.600000000093132
1156,10.9249001,796,0.1416000,257254.200000000011642,3894564.600000000093132
1157,8.8286200,744,0.1964000,255304.200000000011642,3894534.600000000093132
1158,9.7198696,748,0.1608000,255334.200000000011642,3894534.600000000093132
1159,11.1266003,751,0.1044000,255364.200000000011642,3894534.600000000093132
1160,14.1295004,757,0.1864000,255394.200000000011642,3894534.600000000093132
1161,15.0562000,765,0.1196000,255424.200000000011642,3894534.600000000093132
1162,10.0304003,773,0.0344000,255454.200000000011642,3894534.600000000093132
1163,1.3917600,776,0.1432000,255484.200000000011642,3894534.600000000093132
1164,5.2374802,774,0.2920000,255514.200000000011642,3894534.600000000093132
1165,6.4579501,771,0.3584000,255544.200000000011642,3894534.600000000093132
1166,4.9723601,768,0.2636000,255574.200000000011642,3894534.600000000093132
1167,5.5709600,766,0.2060000,255604.200000000011642,3894534.600000000093132
1168,9.4739304,762,0.2200000,255634.200000000011642,3894534.600000000093132
1169,9.3747797,755,0.4768000,255664.200000000011642,3894534.600000000093132
1170,5.5709600,752,0.3908000,255694.200000000011642,3894534.600000000093132
1171,2.7199199,750,0.3676000,255724.200000000011642,3894534.600000000093132
1172,2.8821800,750,0.3300000,255754.200000000011642,3894534.600000000093132
1173,4.1002898,751,0.2088000,255784.200000000011642,3894534.600000000093132
1174,4.3804898,752,0.1196000,255814.200000000011642,3894534.600000000093132
1175,4.0586600,754,0.0964000,255844.200000000011642,3894534.600000000093132
1176,2.3859401,756,0.0824000,255874.200000000011642,3894534.600000000093132
1177,3.4389100,754,0.1032000,255904.200000000011642,3894534.600000000093132
1178,3.5842500,753,0.1084000,255934.200000000011642,3894534.600000000093132
1179,4.7279401,754,0.1004000,255964.200000000011642,3894534.600000000093132
1180,4.5202298,757,0.1964000,255994.200000000011642,3894534.600000000093132
1181,2.4331400,759,0.0848000,256024.200000000011642,3894534.600000000093132
1182,2.4563899,760,0.0404000,256054.200000000011642,3894534.600000000093132
1183,6.0637698,757,0.1264000,256084.200000000011642,3894534.600000000093132
1184,3.5204101,754,0.1732000,256114.200000000011642,3894534.600000000093132
1185,3.3890700,755,0.1000000,256144.200000000011642,3894534.600000000093132
1186,2.1343000,757,0.0804000,256174.200000000011642,3894534.600000000093132
1187,1.0127500,757,0.0580000,256204.200000000011642,3894534.600000000093132
1188,3.1096301,756,0.1016000,256234.200000000011642,3894534.600000000093132
1189,3.7086201,754,0.0800000,256264.200000000011642,3894534.600000000093132
1190,3.0169599,753,0.2304000,256294.200000000011642,3894534.600000000093132
1191,3.7086201,755,0.1300000,256324.200000000011642,3894534.600000000093132
1192,2.3859401,756,0.0988000,256354.200000000011642,3894534.600000000093132
1193,2.3619900,757,0.0856000,256384.200000000011642,3894534.600000000093132
1194,3.3890700,758,0.0740000,256414.200000000011642,3894534.600000000093132
1195,4.4951501,759,0.1148000,256444.200000000011642,3894534.600000000093132
1196,5.4792700,760,0.1584000,256474.200000000011642,3894534.600000000093132
1197,6.0545001,762,0.1688000,256504.200000000011642,3894534.600000000093132
1198,5.0623102,765,0.1200000,256534.200000000011642,3894534.600000000093132
1199,5.4792700,767,0.1432000,256564.200000000011642,3894534.600000000093132
1200,6.4666300,770,0.1156000,256594.200000000011642,3894534.600000000093132
1201,5.7596202,772,0.1428000,256624.200000000011642,3894534.600000000093132
1202,5.1506500,773,0.0988000,256654.200000000011642,3894534.600000000093132
1203,4.7279401,775,0.1276000,256684.200000000011642,3894534.600000000093132
1204,6.4231501,777,0.1256000,256714.200000000011642,3894534.600000000093132
1205,9.1369495,779,0.1068000,256744.200000000011642,3894534.600000000093132
1206,11.3195000,779,0.0672000,256774.200000000011642,3894534.600000000093132
1207,11.1021996,779,0.1184000,256804.200000000011642,3894534.600000000093132
1208,9.2566795,780,0.0632000,256834.200000000011642,3894534.600000000093132
1209,6.8040900,780,0.0788000,256864.200000000011642,3894534.600000000093132
1210,4.2226901,781,0.0720000,256894.200000000011642,3894534.600000000093132
1211,3.6469700,781,0.0516000,256924.200000000011642,3894534.600000000093132
1212,8.8487501,785,0.1180000,256954.200000000011642,3894534.600000000093132
1213,10.6478004,790,0.1244000,256984.200000000011642,3894534.600000000093132
1214,11.8502998,796,0.2464000,257014.200000000011642,3894534.600000000093132
1215,13.6170998,803,0.1404000,257044.200000000011642,3894534.600000000093132
1216,14.0662003,811,0.0648000,257074.200000000011642,3894534.600000000093132
1217,11.9273005,818,0.0424000,257104.200000000011642,3894534.600000000093132
1218,3.9454801,824,0.0032000,257134.200000000011642,3894534.600000000093132
1219,11.7270002,820,0.0044000,257164.200000000011642,3894534.600000000093132
1220,14.9314003,811,0.0224000,257194.200000000011642,3894534.600000000093132
1221,14.0437002,804,0.0300000,257224.200000000011642,3894534.600000000093132
1222,12.7559004,796,0.0388000,257254.200000000011642,3894534.600000000093132
1223,9.8418999,791,0.0336000,257284.200000000011642,3894534.600000000093132
1224,7.6921301,745,0.1320000,255334.200000000011642,3894504.600000000093132
1225,10.4777002,749,0.2080000,255364.200000000011642,3894504.600000000093132
1226,14.4811001,755,0.2516000,255394.200000000011642,3894504.600000000093132
1227,15.6787004,764,0.1748000,255424.200000000011642,3894504.600000000093132
1228,10.2886000,772,0.0440000,255454.200000000011642,3894504.600000000093132
1229,2.4563899,775,0.0584000,255484.200000000011642,3894504.600000000093132
1230,6.2819400,774,0.1496000,255514.200000000011642,3894504.600000000093132
1231,7.8962202,770,0.2124000,255544.200000000011642,3894504.600000000093132
1232,6.3969202,767,0.2328000,255574.200000000011642,3894504.600000000093132
1233,6.3969202,766,0.2120000,255604.200000000011642,3894504.600000000093132
1234,10.8900995,762,0.0840000,255634.200000000011642,3894504.600000000093132
1235,10.6016998,754,0.1496000,255664.200000000011642,3894504.600000000093132
1236,6.1373801,751,0.1336000,255694.200000000011642,3894504.600000000093132
1237,4.1687398,749,0.1528000,255724.200000000011642,3894504.600000000093132
1238,3.0169599,748,0.1524000,255754.200000000011642,3894504.600000000093132
1239,3.4389100,749,0.2172000,255784.200000000011642,3894504.600000000093132
1240,3.7692399,751,0.2480000,255814.200000000011642,3894504.600000000093132
1241,3.3214300,753,0.1036000,255844.200000000011642,3894504.600000000093132
1242,1.6876000,754,0.1296000,255874.200000000011642,3894504.600000000093132
1243,3.0543699,753,0.1280000,255904.200000000011642,3894504.600000000093132
1244,1.6876000,752,0.1700000,255934.200000000011642,3894504.600000000093132
1245,4.5202298,753,0.2196000,255964.200000000011642,3894504.600000000093132
1246,5.1287098,757,0.1164000,255994.200000000011642,3894504.600000000093132
1247,3.6313901,759,0.0512000,256024.200000000011642,3894504.600000000093132
1248,6.4666300,759,0.0696000,256054.200000000011642,3894504.600000000093132
1249,8.3801899,755,0.0516000,256084.200000000011642,3894504.600000000093132
1250,4.5327101,752,0.2064000,256114.200000000011642,3894504.600000000093132
1251,4.9037900,754,0.1060000,256144.200000000011642,3894504.600000000093132
1252,2.8821800,756,0.0712000,256174.200000000011642,3894504.600000000093132
1253,1.6876000,757,0.0428000,256204.200000000011642,3894504.600000000093132
1254,3.6313901,755,0.0944000,256234.200000000011642,3894504.600000000093132
1255,2.8821800,753,0.1080000,256264.200000000011642,3894504.600000000093132
1256,1.5095299,752,0.2152000,256294.200000000011642,3894504.600000000093132
1257,3.3722899,754,0.1332000,256324.200000000011642,3894504.600000000093132
1258,3.4389100,755,0.1040000,256354.200000000011642,3894504.600000000093132
1259,3.1996000,756,0.0828000,256384.200000000011642,3894504.600000000093132
1260,3.1096301,756,0.0896000,256414.200000000011642,3894504.600000000093132
1261,3.0357201,757,0.1664000,256444.200000000011642,3894504.600000000093132
1262,3.4389100,758,0.1136000,256474.200000000011642,3894504.600000000093132
1263,4.9037900,760,0.1240000,256504.200000000011642,3894504.600000000093132
1264,5.0511498,763,0.1580000,256534.200000000011642,3894504.600000000093132
1265,6.0914798,764,0.1200000,256564.200000000011642,3894504.600000000093132
1266,7.0857301,767,0.1600000,256594.200000000011642,3894504.600000000093132
1267,6.4666300,769,0.0548000,256624.200000000011642,3894504.600000000093132
1268,5.7596202,771,0.0784000,256654.200000000011642,3894504.600000000093132
1269,5.5507202,773,0.1024000,256684.200000000011642,3894504.600000000093132
1270,6.1738501,774,0.1052000,256714.200000000011642,3894504.600000000093132
1271,7.6092901,774,0.1596000,256744.200000000011642,3894504.600000000093132
1272,9.2566795,773,0.0824000,256774.200000000011642,3894504.600000000093132
1273,10.0249996,774,0.1492000,256804.200000000011642,3894504.600000000093132
1274,9.1429701,775,0.0732000,256834.200000000011642,3894504.600000000093132
1275,7.0541301,777,0.0824000,256864.200000000011642,3894504.600000000093132
1276,4.3933802,780,0.1976000,256894.200000000011642,3894504.600000000093132
1277,7.2106700,781,0.3152000,256924.200000000011642,3894504.600000000093132
1278,10.0141001,788,0.2744000,256954.200000000011642,3894504.600000000093132
1279,9.1369495,792,0.1332000,256984.200000000011642,3894504.600000000093132
1280,11.1412001,797,0.0740000,257014.200000000011642,3894504.600000000093132
1281,12.0170002,804,0.0836000,257044.200000000011642,3894504.600000000093132
1282,11.6162004,810,0.0776000,257074.200000000011642,3894504.600000000093132
1283,11.4476995,816,0.0744000,257104.200000000011642,3894504.600000000093132
1284,8.5631304,820,0.0488000,257134.200000000011642,3894504.600000000093132
1285,9.5144300,818,0.0148000,257164.200000000011642,3894504.600000000093132
1286,12.5065002,811,0.0068000,257194.200000000011642,3894504.600000000093132
1287,14.7101002,804,0.0096000,257224.200000000011642,3894504.600000000093132
1288,15.1968002,795,0.0236000,257254.200000000011642,3894504.600000000093132
1289,10.7444000,787,0.0436000,257284.200000000011642,3894504.600000000093132
1290,6.6586299,784,0.0968000,257314.200000000011642,3894504.600000000093132
1291,15.2961998,754,0.3992000,255394.200000000011642,3894474.600000000093132
1292,15.8256998,764,0.2984000,255424.200000000011642,3894474.600000000093132
1293,9.3041201,771,0.1216000,255454.200000000011642,3894474.600000000093132
1294,3.1096301,774,0.0420000,255484.200000000011642,3894474.600000000093132
1295,9.1369495,771,0.0548000,255514.200000000011642,3894474.600000000093132
1296,10.6835003,766,0.1016000,255544.200000000011642,3894474.600000000093132
1297,10.0522003,763,0.0824000,255574.200000000011642,3894474.600000000093132
1298,10.9694996,761,0.1512000,255604.200000000011642,3894474.600000000093132
1299,12.9464998,759,0.1348000,255634.200000000011642,3894474.600000000093132
1300,12.3689003,752,0.0868000,255664.200000000011642,3894474.600000000093132
1301,8.8112297,748,0.0440000,255694.200000000011642,3894474.600000000093132
1302,5.7302599,746,0.1564000,255724.200000000011642,3894474.600000000093132
1303,4.0586600,747,0.4008000,255754.200000000011642,3894474.600000000093132
1304,4.0586600,749,0.2532000,255784.200000000011642,3894474.600000000093132
1305,3.8436699,751,0.1356000,255814.200000000011642,3894474.600000000093132
1306,2.3859401,753,0.0632000,255844.200000000011642,3894474.600000000093132
1307,1.3502200,754,0.1000000,255874.200000000011642,3894474.600000000093132
1308,3.1096301,752,0.1384000,255904.200000000011642,3894474.600000000093132
1309,1.9678600,751,0.1256000,255934.200000000011642,3894474.600000000093132
1310,4.4318199,753,0.1328000,255964.200000000011642,3894474.600000000093132
1311,5.5507202,755,0.0960000,255994.200000000011642,3894474.600000000093132
1312,7.6530499,756,0.0712000,256024.200000000011642,3894474.600000000093132
1313,10.4568996,754,0.0936000,256054.200000000011642,3894474.600000000093132
1314,8.7924099,750,0.1864000,256084.200000000011642,3894474.600000000093132
1315,5.2266998,749,0.3444000,256114.200000000011642,3894474.600000000093132
1316,6.1829300,753,0.1708000,256144.200000000011642,3894474.600000000093132
1317,3.3722899,756,0.0608000,256174.200000000011642,3894474.600000000093132
1318,3.5204101,756,0.0752000,256204.200000000011642,3894474.600000000093132
1319,3.7086201,754,0.1304000,256234.200000000011642,3894474.600000000093132
1320,2.0527799,753,0.1364000,256264.200000000011642,3894474.600000000093132
1321,1.0675200,752,0.1328000,256294.200000000011642,3894474.600000000093132
1322,2.5695000,752,0.0668000,256324.200000000011642,3894474.600000000093132
1323,3.9454801,753,0.0824000,256354.200000000011642,3894474.600000000093132
1324,3.8436699,754,0.0264000,256384.200000000011642,3894474.600000000093132
1325,3.4389100,755,0.1480000,256414.200000000011642,3894474.600000000093132
1326,3.1096301,757,0.0988000,256444.200000000011642,3894474.600000000093132
1327,2.9018199,758,0.1268000,256474.200000000011642,3894474.600000000093132
1328,3.1096301,760,0.1304000,256504.200000000011642,3894474.600000000093132
